id,name,urlname,link,rating,created,description,organiserName,organiserMemberId
20132463,"Pizza Beer Mobile - LA","Pizza-Beer-Mobile-LA","http://www.meetup.com/Pizza-Beer-Mobile-LA/",0,1467313769000,"<p>Pizza Beer Mobile Meetups are an opportunity for mobile devs to get together to learn about and discuss issues important to them. We’ll provide a forum for topics relevant to all app developers such as UX, design, growth and monetization and more specialized topics such as developing for Apple Watch or digging into the latest open source database tools. It’s a great opportunity to meet with Flurry and Yahoo engineers and innovators in the app community. Welcome to our LA meetup group! We hold Pizza Beer Mobile Meetups about once a month in our Playa Vista office and across the USA throughout the year.&nbsp;</p>
<p>T<span>o find a list of all upcoming PBM Meetups, click on the events link: &nbsp;</span><a href=""https://developer.yahoo.com/"">developer.yahoo.com&nbsp;</a></p>
<p>Not from LA? Find a meetup near you:</p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-Meetup/"">SF</a></p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-NYC/"">NYC</a></p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-Seattle/"">Seattle</a></p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-Austin/"">Austin</a></p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-Denver/"">Denver</a></p>
<p><a href=""http://www.meetup.com/Pizza-Beer-Mobile-Chicago/"">Chicago</a></p>
<p>Come for the Pizza &amp; Beer... stay for the Mobile!</p>
<p>🍕🍺📱</p>
<br>","Shirin",185116477
16676512,"Pasadena Big Data User Group","Pasadena-Big-Data-Users-Group","http://www.meetup.com/Pasadena-Big-Data-Users-Group/",4.92,1409337296000,"<p>""Big Data"" is one of the most popular fields; however, it is also very diverse.  Many traditional data problems become more difficult when the data is at scale, and hence most people are only exposed to a narrow perspective of the whole picture.  This motivates us to start a big data user group to share knowledge and experiences from various big data specialties. Luckily, Pasadena is a great place to build such a community. In Pasadena we have many tech companies, research centers, incubators, schools, and even government support (Innovate Pasadena and JPL).  Moving forward, ""Pasadena Big Data User Group"" will not only host series of meetups, but also encourage people to build their networks and contribute on projects.  If you like the idea of what we are doing, feel free to contribute on https://hackpad.com/Pasadena-Big-Data-User-Group-o6glmgea2A7</p>","Chess Stetson",209097824
18648751,"LA Neural Network Aficionados","LA-Neural-Network-Aficionados","http://www.meetup.com/LA-Neural-Network-Aficionados/",0,1433429830000,"<p>We are a group for people interested in learning about artificial neural networks, deep learning, ConvNets, and so forth. We will have discussions groups and workshops with a variety of topics including: intro to neural networks (NNs), different optimization methods, scalable deep learning architectures, practical applications of neural networks for CV and NLP, GPU programming, as well as highlights of recent NN research. We strive to foster an open, innovative atmosphere for learning about and harnessing NNs.</p>
<p>Keep an eye out for our inaugural meeting! It's coming soon!</p>","Dan",12027158
18549428,"Southern California Technology Careers N' Beers","Southern-California-Technology-Careers-N-Beers","http://www.meetup.com/Southern-California-Technology-Careers-N-Beers/",0,1429131659000,"<p>IT Careers N' Beers meets once monthly at a local SoCal watering hole to bring technical hiring managers, technical/IT recruiters, and job seekers together in a casual setting. We also sponsor local networking events like exclusive movie premieres, sporting events, and other unique events to bring together the tech community.</p>","Aaron Wykoff",94316012
6497652,"Graph Database LA","Graph-Database-LA","http://www.meetup.com/Graph-Database-LA/",5,1357382935000,"<p>Developers interested in learning about and working with graph databases for social, spatial, hierarchical or other highly connected data sets. We host hands-on lab sessions, technology reviews, topical lectures, and plenty of social beer nights. Curious about graphs, want to pimp your non-RDBMS skills? Join us!</p>","Neo4j",136017342
20024506,"Sherman Oaks Online Marketing Meetup","Sherman-Oaks-Digital-Marketing-Meetup","http://www.meetup.com/Sherman-Oaks-Digital-Marketing-Meetup/",5,1464845592000,"We are focused on digital marketing strategies. From SEO to Social Media marketing, we are looking to connect with professionals who are experts in their fields. We will be hosting events to educate as well as provide networking opportunities.","Michael Perlmutter, CFA",183788691
1327292,"LA Web/Mobile Software Entrepreneurs","latechgroup","http://www.meetup.com/latechgroup/",4.18,1227555602000,"<p>This group was started to create a forum for experienced and aspiring web/mobile software entrepreneurs:&nbsp;product strategists,&nbsp;CTOs, hackers, CEOs, COOs,&nbsp;designers, developers/engineers, Scrum coaches, information architects, project managers, and more.</p>
<p>We will meet frequently to discuss the rapidly changing web/mobile consumer software space:&nbsp;</p>
<p>- New technologies <br> - New apps! <br> - Cutting-edge hardware releases <br> - Startup process and incubation <br> - Open systems <br> - Development process efficiency/theory <br> - Idea iteration <br> - Business models <br> - Finance - friends/family to Venture Capital <br> - Product design and best practices</p>
<p>If you know any superstar entrepreneurs, please tell them about this group so we can build the most experienced group of software entrepreneurs in the area.</p>
<p><br> Keywords: android iphone sdk webos python django finance chief executive office cap table term sheet solr lucene apache cto ceo user interface experience agile scrum xp lean product development customer development customer discovery hadoop pig hive tableau zeromq venture php&nbsp;ruby rails nosql cassandra riak hbase mongodb node clojure</p>","Christopher Banda",191607404
18381002,"Papers We Love, LA","Papers-We-Love-LA","http://www.meetup.com/Papers-We-Love-LA/",4.97,1422286658000,"<p>What was the last paper within the realm of computing you read and loved? What did it inspire you to build or tinker with? Come share the ideas in an awesome academic/research paper with fellow engineers, programmers, and paper-readers. Lead a session and show off code that you wrote that implements these ideas or just give us the lowdown about the paper (because of HARD MATH!). Otherwise, just come, listen, and discuss.</p>
<p>We're curating a repository for papers and places-to-find papers. You can contribute by adding PR's for papers, code, and/or links to other repositories.</p>
<p>If you need to reach out to us or have ideas for papers, just ask us via our <a href=""https://twitter.com/paperswelove_la"">twitter account</a>. Papers We Love has a <a href=""https://github.com/papers-we-love/papers-we-love/blob/master/CODE_OF_CONDUCT.md"">Code of Conduct</a>. Please contact one of the Meetup's organizers if anyone is not following it. Be good to each other and to the PWL community!</p>
<p>Want to present? &nbsp;Email us at paperswelove.la@gmail.com. &nbsp;</p>
<p>Not sure where to start? Check out <a href=""http://cateches.is/papers-wishlist"">Sam's wishlist</a>.</p>
<p>We're on Slack!&nbsp;http://papersweloveslack.herokuapp.com</p>","Sam Lecuyer",183919332
7001282,"Future Chief Data Scientists in Orange County, CA","Future-Chief-Data-Scientists-in-Orange-County-CA","http://www.meetup.com/Future-Chief-Data-Scientists-in-Orange-County-CA/",4.8,1359864695000,"<p>Whether you're a beginner or expert, this group will meet to discuss strategies on getting into the C-Suite by mastering Big Data.</p>","Michael Fahy",99483982
18508995,"Dogtown Tech","Dogtown-Tech","http://www.meetup.com/Dogtown-Tech/",5,1426630180000,"<p>We are getting the West LA tech community together for unique and truly interesting events in the heart of Venice Beach.</p>
<p><img src=""http://photos1.meetupstatic.com/photos/event/d/0/b/5/600_435353429.jpeg""></p>","Scott MacKinnon",8767588
6271172,"Board of Games - Los Angeles","Board-Games-Los-Angeles","http://www.meetup.com/Board-Games-Los-Angeles/",4.47,1355761620000,"<p>This is a group for anyone interested in playing tabletop games. &nbsp;Don't worry if you don't know how to play, or have not played any game in years. We will happily teach you, it's not hard. We play strategy games, card games, party games and deck building games. See you at our next event!</p>","Robert Patino",22772081
12372682,"LA In-Memory Computing Meetup","LA-Big-Data-Meetup","http://www.meetup.com/LA-Big-Data-Meetup/",0,1390422995000,"<p>If you need scalable, low-latency Big Data (think real-time analytics, logistics, telemetry, streaming data, etc.) then you need to get up to speed on In-Memory computing. Shuttling data back and forth to disks will simply no longer suffice in the age of Big Data. Luckily, costs for DRAM continue to drop, making In-Memory Computing on Big Data not only feasible, but absolutely necessary for companies stay competitive. This group is for people who want to get ahead of the Big Data curve through In-Memory Computing.</p>","Jason",144402452
5334732,"LA | Arduino+Raspberry Pi","LA-Arduino-Raspberry-Pi","http://www.meetup.com/LA-Arduino-Raspberry-Pi/",4.88,1349905349000,"<p>This group is for anyone interested in learning, developing and building stuff with Arduino and Raspberry Pi. The main idea is to have talks and meetings about topics related with Arduino and Raspberry Pi. Also it would be great if we can take that further by working on projects and experiments/research. People from every level are welcome to join this group.</p>","Makerden",85037712
20274893,"Google Cloud Platform LA","Google-Cloud-Platform-LA","http://www.meetup.com/Google-Cloud-Platform-LA/",5,1470228516000,"<p>This is a new Meetup in Los Angeles for people interested in Google Cloud Platform (GCP). We focus on giving members the opportunity to learn, discuss, and share with the rest of the GCP community in LA. And hopefully include some hands-on activities and events where members can discuss and hack on GCP and how we can leverage its cloud-based services and toolsets for real-world applications and topics such as cloud computing, microservice, Big Data, devops, Containers, etc.</p>
<p>Any skill level is welcome. Contact us if you are interested in speaking at or sponsoring this Meetup. Any feedback on content and demos greatly appreciated.</p>","Samuel Chow",15464631
2649302,"Los Angeles Cassandra Users","Los-Angeles-Cassandra-Users","http://www.meetup.com/Los-Angeles-Cassandra-Users/",4.55,1318620883000,"<p><span>Open to all those interested in Apache Cassandra, Big Data, Hadoop, Hive, Hector, NoSQL, Pig, and high scalability. Let's get together and share what we know!</span></p>
<p><span>Are you interested in speaking at an upcoming Cassandra event at any of our groups? If so, sign up&nbsp;<a href=""http://bit.ly/2agsN07"">here</a>!<br></span></p>","DataStax",95402442
14947032,"Growth hacking & web scraping","Growth-hacking-web-scraping","http://www.meetup.com/Growth-hacking-web-scraping/",0,1402202541000,"Each meeting we'll look at growth hacking tactics startups need to employ to claw their way to the top. which tools are the best to scrape the web for bizdev. How to get intros to VCs. How to get the first 1000 users. How to get press for a beta launch. how to get low cost virtual assistants to get the busy work done. how to test &amp; scale processes that are working. how to rank for difficult phrases and to build email lists how to optimize landing pages and more.","Amul Patel",7801342
18694361,"Los Angeles Data Science","Los-Angeles-Data-Science","http://www.meetup.com/Los-Angeles-Data-Science/",0,1435100390000,"Data Scientists in Los Angeles are doing incredible data science: making graph models of symptoms and human disease, extracting insight from huge amounts of data in real time, and building tools to make this whole process easier. We founded this Meetup as a forum to showcase that work.

This Meetup is organized by Galvanize. Galvanize trains data scientits by offering a 3 month data science immersive and a year long Masters in Data Science accredited through the University of New Haven. Looking to level up or make a career change? Learn more at: http://www.galvanize.com/courses/data-science/www.galvanize.com","Jared Polivka",14553888
20359899,"LA Veterans in Technology","LA-Veterans-in-Technology","http://www.meetup.com/LA-Veterans-in-Technology/",0,1472320694000,"<p>This is a group for Veterans interested in Computer skills, Coding, Programing, big data, soft ware, hard ware. All skill levels are welcomed. I started this group to meet and connect with other Veterans in the Tech space for networking and job seekers. I would love to have Tech companies human resources and recruiters come out to meet all the talented Veterans. We will meet once a month to cross ideas and new business owners can network. We can meet at the American Legion Post 43 in hollywood. It has a full bar and a great environment refreshments will be provided. Future Events will have panels and guest speakers from some of the top tech companies.</p>","Andre Andrews",93485452
14431452,"Los Angeles / Santa Monica Mesos Users Group","Los-Angeles-Santa-Monica-Mesos-Users-Group","http://www.meetup.com/Los-Angeles-Santa-Monica-Mesos-Users-Group/",4,1399996765000,"<p>This is the Souther California branch of the Mesos Users Group. We focus on helping people understand and deploy the Apache Mesos platform for creating hyperscale distributed systems. Topics will include ops and tools for running Mesos on cloud infrastructure or in a custom data center, data processing with Spark, realtime data processing with Storm and how to build custom schedulers.</p>","Matt Trifiro",124043512
19312089,"Los Angeles Java Study Group","Los-Angeles-Java-Study-Group","http://www.meetup.com/Los-Angeles-Java-Study-Group/",0,1452399005000,"This is a group for those who love Java programming or eager in studying Java.  We are aiming to using Java to start Android programming and for preparation of Hadoop learning. ","Jason",197880709
19024103,"Los Angeles Redis Meetup","la-redis","http://www.meetup.com/la-redis/",5,1444755550000,"<p>This group meets monthly to discuss different ways to use Redis to scale your website</p>","Dave Nielsen",50037132
19923689,"El Segundo Tech Community","El-Segundo-Tech-Community","http://www.meetup.com/El-Segundo-Tech-Community/",0,1462568552000,"<p>We meet monthly to discuss new technology followed by networking. Each month we have 1 major presenter, followed by 1-2 additional presenters showing demos of their technology, and networking. The idea is to promote new technologies to tech-interested public (as well as potential clients/employees) and provide networking opportunities. We seek sponsors and presenters!</p>","Dawn Radcliffe",205070537
18938602,"ACM Los Angeles","ACM-LA","http://www.meetup.com/ACM-LA/",0,1442431856000,"<p>ACM Los Angeles is a non-profit professional group that meets regularly to discuss diverse topics in computer science such as predictive analytics, applied machine learning, statistical modeling, open data, data visualization, user experience, user research, and artificial neural networks. Meeting topics are varied and range from tutorials on basic concepts and their applications, to success stories from local practitioners and academic students, to discussions of tools, new technologies, and best practices. All are welcome to attend, to meet others, and to present their work. ACM Los Angeles is officially a part of the ACM Local project of Association for Computing Machinery, Inc.</p>","ACM",176842802
11432172,"Elastic Los Angeles User Group","Elasticsearch-Los-Angeles","http://www.meetup.com/Elasticsearch-Los-Angeles/",4.8,1386852705000,"<p><span>Beginners and experts are both welcome! We are here to discuss Elasticsearch and learn from each other's experiences. If you've got an idea for a talk we'd be glad to hear it! Just shoot an email over to </span><span>richhorace@gmail.com</span><span>&nbsp;with your proposal for a talk!</span> <br></p>","Rich Horace",13590398
20105769,"Predictive Analytics and Data Science using Spark, R, Python","Predictive-Analytics-and-Data-Science-using-Spark-R-Python","http://www.meetup.com/Predictive-Analytics-and-Data-Science-using-Spark-R-Python/",4,1466658916000,"<p>We are technology enthusiasts from excited about emerging technologies. Analysts, Engineers, Students, Project Managers, and Managers who want to learn and pursue career in predictive analytics and data science are encouraged to join.</p>","Ravi",7414718
19769595,"Hollywood Data Science Meetup - hosted by Logit","Hollywood-Data-Science-Meetup-hosted-by-Logit","http://www.meetup.com/Hollywood-Data-Science-Meetup-hosted-by-Logit/",4.88,1459200568000,"<p>This is a meetup group for SoCal's data science practitioners, enthusiasts, and those who love all things data. Logit (logitdatascience.com) hosts monthly events in Hollywood featuring invited speakers from SoCal's own rapidly growing data science-centric companies, from across a wide range of industries, as well as casual networking and discussions over food and drinks.</p>","Nitzan ",182579889
1284862,"Los Angeles High Scalability Group","scalela","http://www.meetup.com/scalela/",4.45,1221760568000,"<p>The L.A. High Scalability Group aims to be a Birds-Of-A-Feather style gathering of people working with big data, large scale and giant challenges in technology.</p>","Kelsey Searles",13072746
8339712,"Tableau Users Group - Los Angeles","LA-TUG","http://www.meetup.com/LA-TUG/",4.67,1367652811000,"<p>This group is for anyone that is interested in learning how to use Tableau Software better and meet others that share the same need and/or interest.</p>","Herb",67314262
18551045,"LA/Orange County Data Professionals Meetup - DAMA Chapter","LA-Orange-County-Data-Professionals-Meetup-DAMA-Chapter","http://www.meetup.com/LA-Orange-County-Data-Professionals-Meetup-DAMA-Chapter/",5,1429226221000,"<p>To provide a non-profit, vendor-independent association where data professionals can go for help and assistance. We are the local Chapter of DAMA-International: <a href=""http://www.dama.org/"" class=""linkified"">http://www.dama.org/</a></p>
<p> <br></p>
<p>What this Meetup Group is about: Providing networking opportunities for the community of local data professionals, as well as speakers delivering technical content that will add to member job skills.</p>
<p> <br></p>
<p>Who should join (Describe ideal members): The ideal member is working, or wants to work, as a data professional. Example job titles (either existing or desired) of such persons include: Data Architect, Data Strategist, Data Steward, Data Manager, Business Intelligence Specialist, Data Quality Officer, Data Modeler, Development DBA (Database Administrator). Those who deal directly with such persons, such as Project Managers, Business Analysts, and Product Managers, may also find some content to be of interest.</p>
<p> <br></p>
<p>Why should they join, to learn, to share, or to have fun? To learn, and to share. This is a business, not a social, group.</p>
<p> <br></p>
<p>What members can expect (Describe typical activities): Our typical activity is a weekday evening meeting, with optional networking and no-host dinner between 6:00pm and 7:20pm, followed by a speaker on a data-related topic from 7:30pm to 8:45pm, immediately followed by a Question &amp; Answer period until 9:00pm.</p>
<p> <br></p>
<p>Sample topics from the last few years include:</p>
<p> <br></p>
<p>The Internet of Things</p>
<p>Data Virtualization: A Necessary Tool in Everyone's Data Integration Toolbox</p>
<p>Test-Driven Database Development</p>
<p>Big Data: A Critical Appraisal</p>
<p>Practical Experience in Starting a Data Governance (DG) Program</p>","Mark Wallace",1780741
19586319,"Los Angeles Machine Learning Meetup","Los-Angeles-Machine-Learning-Meetup","http://www.meetup.com/Los-Angeles-Machine-Learning-Meetup/",0,1455750824000,"This is a group for anyone interested in machine learning, artificial intelligence, big data, training data, technology start ups and web / software development. All skills levels are welcome. I started this group to meet other machine learning enthusiasts. I look forward to exploring the art of artificial intelligence with everybody.","Matt Mansour",930091
4507922,"Los Angeles - AWS Users Group","Los-Angeles-AWS-Users-Group","http://www.meetup.com/Los-Angeles-AWS-Users-Group/",4.79,1344532185000,"<p>This group shares lessons learned about using Amazon Web Services, including API's, EC2, S3, Automation, Deployment, Security, ELB, High Availability, Business Continuity (Earthquake and Tsunami concerns in particular...) and learning about how others are currently using AWS. The purpose is to network, collaborate, share experiences and help others where possible. We conduct monthly meetings and discuss different approaches, uses and topics.</p>","Kevin Epstein",57906132
18760921,"Future of Data: Los Angeles","futureofdata-losangeles","http://www.meetup.com/futureofdata-losangeles/",4,1437594032000,"<p>This meetup is focused on the Future of Data and the open community data projects governed by the Apache Software Foundation. Geared towards developers, data scientists and ALL Data enthusiasts who are building modern data applications. Our meetups cover all data -- data-in-motion and data-at-rest. &nbsp;Meetups provide an opportunity to listen, share and work hands on with other technologists in the open source and open community Apache tools.</p>","Future of Data",200673849
1740420,"LA Robotics Club","LARoboticsClub","http://www.meetup.com/LARoboticsClub/",4.81,1290208586000,"<p>LA Robotics Club &nbsp;promotes experimentation with electronics and gives its members a community to participate in and learn about the world of robotics.</p>
<p>We focus on projects that can be created on a tight budget with readily available parts.</p>
<p><span>Our group is about freedom of creative expression through technology and the main goals are to have fun, meet awesome people, learn new robotics skills, and do all the things your parents never let you do.</span> <br></p>
<p>Check out our website:&nbsp;<a href=""http://www.larobotics.club"">www.laRobotics.club</a></p>","Annika OBrien",3593760
19505954,"Artificial Intelligence and Character Animation LA","Artificial-Intelligence-and-Character-Animation-LA","http://www.meetup.com/Artificial-Intelligence-and-Character-Animation-LA/",0,1454563017000,"<p>This group is interested in the creation of ""sentient animation""—interactive characters in VR, AR, games and apps who display social awareness and behavioral intelligence. Responsive, algorithmic personalities who use the familiar behaviors of living creatures to emotionally engage the viewer.<br></p>
<p>It's easy to imagine sophisticated and compelling “living characters” leveraging advances in machine learning, mind models, virtual and augmented reality, fast physics simulation, facial recognition, expression recognition, language processing, the semantic web, and good old manipulative animator trickery in the service of utility, entertainment, and emotional impact.&nbsp;</p>
<p>The purpose of our meetup group—ideally a healthy mix of AI developers who love animation and animators who want to implement AI—is to find out what’s happening in this arena, share work and insights, and kick ideas around, hopefully while drinking beer.&nbsp;</p>
<p>Over the next month I’ll be reaching out to find venues for our meetings, people who are interested in presenting, and possibly sponsors. If you can host or would like to present your work, please contact me!</p>","Ken Pearce",70907332
16331552,"LA New Relic User Group","LA-New-Relic-User-Group","http://www.meetup.com/LA-New-Relic-User-Group/",0,1407799455000,"<p>Our User Groups are making their way around the US, and LA is next! Each event will feature presentations from New Relic users and pros alike, and there will be ample time for networking and discussion. This is a great opportunity to get to know and learn best practices from other New Relic users in your area.</p>","New Relic",184334905
1640738,"Research Methods and Analytics","Research-Methods-and-Analytics","http://www.meetup.com/Research-Methods-and-Analytics/",4.9,1273015375000,"<p>This is a face-to-face version of the online LinkedIn group (see <a href=""http://www.linkedin.com/groups?home=&amp;gid=1895501""><a href=""http://www.linkedin.com/groups?home=&amp;gid=1895501"" title=""http://www.linkedin.com/groups?home=&amp;gid=1895501"" target=""_blank"">http://www.linkedin.com/groups?home=&amp;gid=1895501</a></a>). This group is dedicated to all such researchers and analysts who are interested in innovative research methods and analytics, as well as related software tools. It is a forum for researchers, analysts and practitioners to discuss about research methodology, research computing, research applications, research flow management, and research process standardization. It is also a place for researchers, analysts and practitioners to network, and especially to bridge education and business.</p>","Michael Cook",11231221
19777834,"Hollywood Mobile and Web Dev Meetup","Hollywood-Mobile-and-Web-Dev-Meetup","http://www.meetup.com/Hollywood-Mobile-and-Web-Dev-Meetup/",5,1459357869000,"<p>Team of developers working in mobile application and web development industry in Hollywood.</p>","Kaszály Kolos",50201432
18218796,"LA Data Warehouse, Business Intelligence & Analytics","LA-Data-Warehouse-Business-Intelligence-Analytics","http://www.meetup.com/LA-Data-Warehouse-Business-Intelligence-Analytics/",5,1417154524000,"<p>This meetup group aims to bring together data professionals and businesses where data and analytics play a central role. Topics: data warehouses, data pipelines, ETL, business analytics, MPP, big data, business intelligence, OLAP, data visualization, dashboards - using tools from open source to commercial products for large-enterprise.</p>","Eduardo Arino de la Rubia",8470505
18955144,"Information Builders SoCal Big Data & Analytics Meetup","Information-Builders-SoCal-Big-Data-Analytics-Meetup","http://www.meetup.com/Information-Builders-SoCal-Big-Data-Analytics-Meetup/",0,1442876966000,"<p>Join us to discuss all things related to data - latest trends in predictive analytics, big data and general issues on challenges of access &amp; management of your best data assets. Ideal members will be business and tech users in LA Area companies who want to come together to share ideas and help define best practices Meetings are free of charge. Join us to share ideas, learn, network and have fun!</p>","Nancy",182197212
19116850,"TensorFlow Los Angeles","TensorFlow-Los-Angeles","http://www.meetup.com/TensorFlow-Los-Angeles/",5,1447385116000,"<p><img src=""http://photos4.meetupstatic.com/photos/event/d/3/f/0/600_444354256.jpeg""></p>
<p><b>Does TensorFlow have the potential to become the engine behind most successful consumer and industrial products of the next 10-20 years?&nbsp;</b></p>
<p>Absolutely!&nbsp;<b>A much better question is&nbsp;how, and in what new ways, can we:</b></p>
<p>a) train more computers to teach themselves by sifting through massive amounts of data coming out of all sorts of places</p>
<p>b) make these computers available through an API to provide a high-quality answer to anyone who is in need.&nbsp;</p>
<p><b>Why?&nbsp;</b>Because everyone in need deserves the right answer.&nbsp;</p>
<p>So.... why don't we standardize &amp; democratize the field with and around TensorFlow, and help change the world!?</p>
<p><b>What.&nbsp;</b>We are a local micro community of those interested in advancing their knowledge of TensorFlow, its use cases and applications.</p>
<p><b>How.&nbsp;</b>Join our group for a regular dose of human interaction, conversations, smiles, food and drinks on all things TensorFlow:</p>
<p>• How-To's &amp; Best Practices</p>
<p>• Tutorials</p>
<p>• Models</p>
<p>• Algorithms</p>
<p>• Multi-GPU Autoscaling in the cloud</p>
<p>• Tools &amp; Integrations</p>
<p>We will learn how others solve some of the hard problems that exist in the world around us, and how others make predictive APIs and &nbsp;applications&nbsp;</p>
<p><b>Join the movement. Let’s change the world.&nbsp;</b><b>Because everyone in need deserves the right answer.</b></p>
<p>You are welcome:)</p>","Renat",195488396
19345716,"Los Angeles A.I. Deep & Machine Learning: The Force Awakens","Los-Angeles-Deep-and-Machine-Learning-The-Force-awakens","http://www.meetup.com/Los-Angeles-Deep-and-Machine-Learning-The-Force-awakens/",5,1452899849000,"<p>The group focuses on machine learning, deep learning, and artificial intelligence, including challenges, solutions, and the latest advances.</p>","Kapil",21605341
20079413,"Web Scrapers, Hackers, B2B Data Entrepreneurs Brainstorm","Web-Scrapers-Hackers-B2B-Data-Entrepreneurs-Brainstorm","http://www.meetup.com/Web-Scrapers-Hackers-B2B-Data-Entrepreneurs-Brainstorm/",0,1466060178000,"<p>how to make money with a 150 Million WorldWide Business / Places Database?</p>
<p><span>see a sample here&nbsp;</span><a href=""https://drive.google.com/file/d/0ByVELwHDdV24QXh6UHpHNy1mNk0/view?usp=sharing"">https://drive.google....</a><span>­</span></p>
<p>Yes I have a 150 million record database of places similar to google places.<br>you can search by location and category here&nbsp;<a href=""http://businessemaillist.co/search-by-location.php"">http://businessemaill...</a>­<br><br><br>any ideas on monetization or possible business deal ideas?<br></p>
<p><br></p>
<p><br></p>
<p>I have been professionally writing web scraping and data mining code for 8 years now. I started with an exploit in Google's Image search algorithm in 2010 making 500K. I moved onto freelancing, worked at an up and coming b2b data company, and now I have my own B2B data business. I boast a collection of over 124 million worldwide businesses, the most complete available from any competitors. I am looking for people who have something to contribute, maybe your a programmer or a hacker and you want in on some big money, maybe you know how to sell b2b data. Maybe you want to learn and can contribute in exchange for the experience. It's an all are welcome branstorming session where we think of the next big ideas, in the Business Data and consumer data world. Web scraping and data mining scripts can collect better data than the top companies in this field now, and we can do for less total cost.</p>","webscrapingguru",178901312
18982711,"Contextual Technology","Contextual-Technology","http://www.meetup.com/Contextual-Technology/",0,1443626785000,"<p>The future of technology is Contextual Technology.</p>
<p>Machines will understand our behavior, thoughts, emotions and more.</p>
<p>Join fellow Contextualizers who want to explore this new exciting field in tech.</p>
<p>Everything needs the right context to be understood.</p>
<p><span>Contextual Technology is like our sixth sense.</span><br></p>
<p>We will meet up, have speakers and move this field forward.&nbsp;</p>
<p> <br></p>
<p>Who should join us?</p>
<p>People who believe in making our future better.</p>
<p>People who like to explore and see the future.</p>
<p>People who are fans of the Internet of Things.</p>
<p>Why join us?</p>
<p>To learn, share, have fun and to meet fellow technologists, entrepreneurs and forward-thinking people. <br></p>","Tania Damha",13458831
9015612,"LA Big Data Science & Deep Learning","Los-Angeles-Deep-Learning-Big-Data-Science","http://www.meetup.com/Los-Angeles-Deep-Learning-Big-Data-Science/",5,1371748289000,"<p>Biggest and most awesome Data Science meetup in Southern California! Machine Learning, Deep Learning, and Big Data! Ride the hype right here on Silicon Beach! Also check out many other great LA data meetups here:&nbsp;<a href=""http://datascience.la"" class=""linkified"">http://datascience.la</a>&nbsp;(and join the mailing list there unless you wanna hear about events only way after they have been sold out).</p>","Szilard Pafka",9042718
18346805,"R Project for Statistical Computing Meetup","R-Project-for-Statistical-Computing-Meetup","http://www.meetup.com/R-Project-for-Statistical-Computing-Meetup/",0,1421517130000,"“This is a group for anyone interested in statistical inference, computational statistics, categorical data analysis, and Multivariate statistical analysis by using R.","newman",145739112
20382018,"R-Ladies Los Angeles","rladies-la","http://www.meetup.com/rladies-la/",0,1472857612000,"<p>We are R-Ladies LA, a network of R practitioners in Los Angeles. We are a local chapter of a global open source community promoting gender inclusivity among R practitioners and learners, R-Ladies Global.</p>
<p><span>Our goals are to provide a supportive and encouraging network for R users who identify as female and to promote learning and collaboration in the R community. We are emphatically LGBT friendly and open to anyone interested in programming in R, from experts to novices. Join us!</span></p>
<p>Twitter: <a href=""https://twitter.com/RladiesLA"" class=""linkified"">https://twitter.com/RladiesLA</a></p>","Gabriela de Queiroz",14534094
20232015,"Los Angeles SQL on Hadoop User Group","Los-Angeles-SQL-on-Hadoop-User-Group","http://www.meetup.com/Los-Angeles-SQL-on-Hadoop-User-Group/",5,1469662670000,"<p>The LA SQL on Hadoop User Group is for all people interested in learning and sharing knowledge about open source SQL on Hadoo/Big Data engines, including Presto, Impala, Drill, Hive, HAWQ, and SparkSQL. All big data/Hadoop users, and SQL on Hadoop users welcome.</p>","mark",9337369
8433492,"Southern California MicroStrategy User Group","Southern-California-MicroStrategy-Network-Group","http://www.meetup.com/Southern-California-MicroStrategy-Network-Group/",4.53,1368222367000,"<p>Local MicroStrategy community for Business Intelligence professionals and users in Southern California. Join fellow MicroStrategy users to share best practices, hear about the latest releases, generate new ideas and discover how to make the most of your MicroStrategy investment. Ideal for customers, partners &amp; all users of MicroStrategy software.</p>","Chirag Katbamna (Nexus BI)",193153597
19662167,"Pasadena Python Meetup","Pasadena-Python-Meetup","http://www.meetup.com/Pasadena-Python-Meetup/",5,1457113959000,"This is a group for anyone interested in Python! I started this group to meet others who use Python: students, professionals, interested amateurs - all are welcome. This is a new group, so what we end up doing is still very much open to what attendees want. I would like to hold some meet &amp; greet evenings, and perhaps follow a course or two together. Then, maybe, we can work on some group projects using the Raspberry Pi or other hardware. Or, perhaps, make some applications that work with open-source software and freely-available scientific data-sets. There are so many possibilities!","Evan Andrews",207519325
7751512,"Data Visualization: Mix of Tableau Qlikview Spotfire Excel","bigdata4u","http://www.meetup.com/bigdata4u/",4.8,1364076551000,"<p><span>With a focus on Bigdata Visualization, using Tablue, Excel and other leading tools in the market.</span></p>
<p><span>Please let me know if you have any ideas for topics or presenters.</span></p>
<p> </p>","Mohamed Elmallah",10116356
